GPSTime,easting,northing,altitude,vel_east,vel_north,vel_up,roll,pitch,heading,angvel_z,angvel_y,angvel_x
1630597332406738,623422.844016581,4848820.472709634,153.7684998001879,-7.504627896703196e-05,-6.656281539371576e-06,-0.0006537309956713,-0.0155128641802672,-0.0318025362479242,0.5578311592389024,-0.0007431434956389,0.0035494157246611,-0.0046402663730504
1630597332510498,623422.8440416218,4848820.472733082,153.76850333216123,-0.0011067055199853,0.0003021558224779,-0.000432704751227,-0.0154361625786896,-0.0318765119547714,0.5578206988966407,-0.0022057353155208,-0.0009953795622106,0.0004183945841783
1630597332614258,623422.8440166411,4848820.472731409,153.76850397931284,6.395726721427516e-05,-3.806515128708689e-05,0.0011335382463134,-0.0154427102183901,-0.0318013785149967,0.5578168755129213,0.0017211290548701,0.0063464852081536,-0.0064050357177849
1630597332717896,623422.8440369406,4848820.472728166,153.7685016252891,0.0004845459034096,6.344070912320075e-05,0.000572537699263,-0.0154553325279528,-0.0318699782463828,0.5578380432865624,-0.0029395696770251,-0.0060065449102462,0.0091802453902152
1630597332821533,623422.8440279095,4848820.472715008,153.76850083317854,0.001252719694741,-0.0002586536160699,-0.0001485970618904,-0.0154959267288924,-0.0318390818335303,0.5578545830115772,0.0011546170081889,-0.0016690648812744,0.0005479620679436
1630597332925293,623422.8440299174,4848820.472702711,153.76850039836813,0.0002045909343604,-9.600213811013198e-05,-0.0001502416082413,-0.0155348675578672,-0.0318445031373276,0.5578331187204831,-0.0009771249346918,-0.0011089602490199,0.0019110546962181
1630597333028931,623422.8440481635,4848820.472726256,153.76850147144066,0.0002050698468601,-0.0015228056753648,0.0001625774515274,-0.0154591059163282,-0.0319023563825948,0.5578439917065986,0.0007678075533638,0.0016468634741628,-0.0005344513170186
1630597333132568,623422.844025928,4848820.472725407,153.76850155280965,-0.0004279160397774,4.128904036452037e-05,0.0001925773232841,-0.0154611299512125,-0.0318299695857665,0.557827102499385,-0.0007352508119016,0.0032021070596491,-0.0038214335062777
1630597333236328,623422.8440316282,4848820.472730025,153.76850227244935,-0.0017617578458186,-0.0002728233270012,-0.0010549951256235,-0.015447587872883,-0.0318490448753125,0.5578102451856717,0.0003753770714078,0.0005817036849917,-0.002730513698667
1630597333339966,623422.8440428537,4848820.472712782,153.7685004402491,-0.0002159575593542,-5.31839277090909e-05,0.0001078741460058,-0.0154994910519664,-0.0318852091745387,0.5578255276863868,0.0054051396712889,0.0047604760810346,-0.0048627480707489
1630597333443604,623422.8440231582,4848820.47273516,153.76850301707498,-0.0001544757766984,-0.0006509856916703,0.0009348405381008,-0.0154321827409424,-0.0318244983532891,0.5578147718044442,0.0006462483971226,-0.0065869626505517,-0.0013166545026561
1630597333547363,623422.8440403017,4848820.472748265,153.76850377691525,0.000219835881038,4.2033321596544366e-05,-7.372075365847225e-05,-0.015392347209177,-0.0318783867406332,0.5578462480529307,0.001152323612907,-0.0042624625690181,0.0038520264300184
1630597333651123,623422.8440170182,4848820.472732691,153.7685029432878,0.0015320392453945,-0.0013861291594333,-0.001283756185688,-0.0154404441929172,-0.0318057663664337,0.5578448259437808,-0.0022861500979851,-0.0006162874129897,-0.0001215479503167
1630597333754761,623422.8440298365,4848820.472736604,153.76850391205005,0.0005202421735764,-0.0005480884683607,0.0002996086723162,-0.0154256397400661,-0.0318417103133897,0.5578259371196376,-0.0049533582554146,-0.0062946052566994,0.0041247592137862
1630597333858399,623422.844039397,4848820.472758377,153.76850496224347,4.236814923922459e-05,-0.0016297871604952,0.0001399233095155,-0.0153590607437994,-0.0318733752937133,0.5578275221761249,0.0005476598018404,0.0074558056150648,-0.0033517625223967
1630597333962158,623422.8439902111,4848820.472753058,153.76850579245328,1.997619329592376e-05,-6.35153388394203e-07,0.0002848573806079,-0.0153723946836362,-0.0317217364416934,0.55781178995695,0.0017131767968108,-0.0040714306393091,0.0022473661457122
1630597334065918,623422.8440156467,4848820.472754728,153.768504515651,-0.0038765230896655,-0.0013792700826153,0.0013866304566377,-0.0153709843189378,-0.0317924762021263,0.5578032455758037,-0.0007400313909244,-0.0001961427491726,0.0017610339201087
1630597334169678,623422.8439705543,4848820.472708744,153.76850012853762,-0.0021645756072603,-0.0001231447456876,-0.0002469176205804,-0.0155138187301182,-0.03166605996875,0.5578270691557451,-0.0057631419359668,-0.004207062310138,-0.0002970221679014
1630597334273438,623422.843945176,4848820.472761937,153.7685064673093,0.0015952079750341,0.000254785089286,0.0030278338813027,-0.0153470642819715,-0.0315758293018179,0.5577958030449165,0.0014830610277258,-0.0127742668603019,0.0112671748407888
1630597334376953,623422.8440002467,4848820.472737787,153.76850433951324,-0.0006158899566034,6.627385460260431e-05,0.0004873563791405,-0.0154245474617901,-0.0317566988933956,0.5578490619047546,-0.0007071919601138,0.0030074369473164,-0.0014092089319631
1630597334480713,623422.8439584891,4848820.472743095,153.76850535886962,0.0025888010122829,-0.0005663172589013,-0.001176658657215,-0.0154084032659432,-0.0316264659965729,0.557844775562109,-0.0024795242140819,-0.0031082384591137,-0.0016089252859079
1630597334584473,623422.8439733359,4848820.472740697,153.76850505266728,8.285829674240059e-05,-0.0004783058253813,0.0005905015560441,-0.0154147783260975,-0.0316660484598751,0.5578644025891784,0.0028762415603985,0.0041317491674988,-0.0018133147989329
1630597334688110,623422.8439936155,4848820.472720996,153.76849592046207,-0.0003880644299338,0.0005858933525248,1.6252454570584075e-05,-0.0154101882849725,-0.0317961167795818,0.5577827667745453,0.0026851941470014,0.0121038589641232,-0.0077644776210987
1630597334791870,623422.8439230613,4848820.472638631,153.7684270466115,-0.0016385027070668,-0.0015363731177639,-0.0008869164608142,-0.0152548718985331,-0.0318874326590922,0.5575799949780772,0.0033281713057878,-0.00517013549896,-0.0013225105852631
1630597334895508,623422.8439424499,4848820.472603552,153.76832383226173,0.0006408342442154,0.0001362866566127,-0.001003027108781,-0.0151148572676513,-0.0319751800927863,0.557616354704886,-0.0023907339311461,0.0045112970279951,-0.0013589818497825
1630597334999268,623422.8440649483,4848820.472723928,153.7682174382263,0.0032541117518833,-0.0001972515145583,-0.0006349570237834,-0.0148681470678847,-0.0319568747302151,0.5578824208429854,-0.002180515135184,-0.0126955881381161,-0.0055168722507488
1630597335103027,623422.8449589302,4848820.472719234,153.768033293722,0.0159999913139688,-3.1315113629228064e-05,-0.0032511730771998,-0.0147634548516703,-0.0322651729733048,0.5582562931756505,-0.0049788921021953,0.0027971992449665,0.0006418091582253
1630597335206543,623422.8477416784,4848820.472956898,153.76760502047543,0.0396181223008917,0.0052173822302173,-0.0057028912536936,-0.0147201177687996,-0.0326490265668144,0.5586565464606089,-0.0055413429851464,-0.0005080640683863,-0.0022976425716642
1630597335310303,623422.8537306833,4848820.474021091,153.76713447541658,0.0731868187610729,0.0160119436965116,-0.0032185320759236,-0.0146959448986513,-0.0333456578307728,0.5590714448850818,-0.0019041859359424,0.0047735930102588,0.0005403921936175
1630597335414063,623422.8629036575,4848820.476109213,153.7672755720674,0.0973874688802138,0.0245332225286377,0.0079347231616944,-0.0146596204330953,-0.0333345203540079,0.5596958449363222,-0.0064279957327564,-0.0082015883622588,0.0047594289087376
1630597335517700,623422.8729350243,4848820.47898783,153.76855393677917,0.0994374679145036,0.0280785589633881,0.0130081888171249,-0.0143713933263319,-0.0323328651986363,0.5603118453030037,-0.0066959529612125,-0.0226949773624159,0.0086973655787037
1630597335621460,623422.8831006892,4848820.481828061,153.76941013648678,0.1043419864262476,0.0215679759721258,0.0011488841894637,-0.0138907616857734,-0.0317475482311954,0.5610623791859131,-0.0101377818552073,-0.0004175196933683,0.0006245458642001
1630597335725098,623422.8946551185,4848820.483636249,153.76954868241336,0.1184096256309832,0.0161955771509252,0.0024551214743689,-0.0141631143499665,-0.0320040657725945,0.5620509775358581,-0.0085045433788462,-0.0038133055795741,0.0041031876779735
1630597335828858,623422.9075325341,4848820.485479993,153.77002000965643,0.132104160703508,0.0209836205980991,0.0050957987877446,-0.0143683475699449,-0.0318471553607372,0.5632236748823837,-0.0077140310092212,0.0029580001730084,-0.0001075850784962
1630597335932617,623422.9219874997,4848820.487833955,153.77051214587706,0.1497162441192913,0.0259875478283929,0.0037676146891555,-0.0145557527700712,-0.0317598102157484,0.5646910943633817,-0.0160690084463972,0.0030522905923312,-0.0002701272585285
1630597336036133,623422.9388364505,4848820.491231451,153.77086572594385,0.177069398010989,0.0345585561672863,0.004004986825817,-0.0144467010223034,-0.0318653089814682,0.5665258099736585,-0.0179328253712533,-0.0010119423502223,-0.0026065303020681
1630597336139893,623422.9595135069,4848820.495475288,153.77116285664798,0.2238554066988899,0.0447966059078283,0.0016708575351915,-0.0142839007868107,-0.0321107426638984,0.568755217971975,-0.0220560106910297,0.0017254709350248,-0.0099056319691995
1630597336243652,623422.9863181675,4848820.500429418,153.771291269045,0.2951481869283233,0.0557110986048303,0.0008758089858726,-0.0141221656981034,-0.0326906215262426,0.5718113333570549,-0.0331308344456375,0.0140908901092708,0.0001054717883751
1630597336347290,623423.0213355637,4848820.506170299,153.77164982826704,0.3807880201226502,0.0656840626284651,0.0068731038667541,-0.0144253478472925,-0.0331921872804895,0.5756228140948524,-0.039109558703832,0.0029379354070987,0.0028868944246076
1630597336450928,623423.0653361304,4848820.514488468,153.77276036976508,0.4740420233837792,0.0875762790748765,0.0147620741914039,-0.0140580174512252,-0.0329192530573089,0.5802797026876612,-0.049886014625991,-0.0041674479550887,-0.0062631014763912
1630597336554810,623423.1190528381,4848820.525344178,153.77455038117057,0.5668196979702754,0.1084886903277954,0.0201957469243855,-0.0133620873500729,-0.032355928732257,0.5864303281670958,-0.065374326715667,-0.0037408285893217,0.0031513825394846
1630597336658569,623423.1819506463,4848820.535399181,153.7770751287811,0.6476871519983373,0.0940306064701914,0.0270399083175654,-0.0136700940103788,-0.0319013575653951,0.5933425485660353,-0.0699596278220474,-0.0046161321877126,0.0146013608159361
1630597336762207,623423.2525810105,4848820.543101968,153.77983107498932,0.7182265820979293,0.0694144720799795,0.0247267134522529,-0.0151514909161099,-0.031803922595643,0.6014113870492224,-0.0871040138066531,0.015145829431348,0.0149172303624353
1630597336865967,623423.330832276,4848820.549788442,153.78200066473798,0.793011909896323,0.0622820343529476,0.0198975052472065,-0.017447695032519,-0.0326709079599589,0.6114311096202593,-0.0995486010380686,0.0071679233139923,0.0144707408208307
1630597336969849,623423.4176512971,4848820.557450683,153.78387555117624,0.8795606969094355,0.0918498194222747,0.0179804373642307,-0.0194360011487483,-0.0337172593864729,0.6221509628751205,-0.1023431326552109,0.0206466935849169,0.003860371083489
1630597337073486,623423.5135905738,4848820.568664108,153.78573053291183,0.9762565095485368,0.1402253300051321,0.0168405818836905,-0.0198880533556766,-0.0341361236158295,0.6335287233431798,-0.1172196308191863,-0.0075148312314279,-0.0122847442451993
1630597337177246,623423.619818295,4848820.584385838,153.78741949794943,1.0778513486023538,0.1554533575348843,0.0139320903661626,-0.0182645431327657,-0.033903059573627,0.6463907104526501,-0.1308295184110531,-0.0166205931796043,-0.0184316586239539
1630597337281006,623423.7360885005,4848820.601337064,153.7887532227334,1.1726855838816077,0.1325501754655904,0.011776417482846,-0.015917234381723,-0.0336454023025589,0.6603476961804571,-0.1395261990787756,-0.0159668018475051,-0.0127957764438927
1630597337384644,623423.8622452519,4848820.615600553,153.78982739327157,1.2692557269120468,0.1204874872528796,0.009959397751107,-0.0145946734047406,-0.0337575456322787,0.6746972893501539,-0.1372672899500274,-0.0005958533070629,-0.0043260859698991
1630597337488281,623423.9985845083,4848820.62569103,153.79122481357376,1.3679598164203697,0.0912634133081724,0.0157878370322712,-0.0147448680489551,-0.0337657580914407,0.689299441208957,-0.14160118546534,0.002059541334126,0.0065948884879905
1630597337592041,623424.1446225026,4848820.632319,153.7934982732827,1.4545255833690165,0.0477645525449558,0.0269101191410534,-0.0163266958400195,-0.0335241385112035,0.704285087014414,-0.1424242687991684,0.009383394261523,0.0196456525556402
1630597337695557,623424.299135462,4848820.635845438,153.7966014905285,1.5414717401682148,0.0230456182940816,0.0340314757682773,-0.0187734138707764,-0.0329326227542314,0.7189506864471616,-0.138064314075627,0.0096324642550786,0.0170181881748336
1630597337799317,623424.4629223994,4848820.639298639,153.79970917944812,1.6272007981167191,0.0613510228832049,0.0269391572655129,-0.0206773577521541,-0.0320284559685542,0.7332560977147996,-0.1372524551571166,-0.0020967935220298,0.0263428086769688
1630597337902832,623424.6348768333,4848820.645802997,153.80224895062676,1.7087215928763722,0.0832813738981488,0.0209282922883786,-0.0209305226285598,-0.0310554954241544,0.7474102826138063,-0.1342611202454311,-0.0207021360742182,-0.0035120310139548
1630597338006592,623424.8156399439,4848820.654783988,153.8043259278657,1.7895517786955766,0.0583218662597622,0.0182326628015704,-0.0190372220091468,-0.0301313321807167,0.760925753043311,-0.1258742180577066,-0.0175564412801326,-0.0144829625129657
1630597338110108,623425.0045582384,4848820.661098344,153.8068345179423,1.8750084281806128,0.0308256237165397,0.0311129138864455,-0.0179331520802259,-0.0287347018396481,0.773204775709029,-0.1117053875190481,-0.0116937576685557,0.0136424658054626
1630597338213745,623425.202387334,4848820.660846725,153.81068047387734,1.9597312565134304,-0.0119874426677824,0.042058890054706,-0.0187374338094386,-0.0269109345345707,0.7835459212186933,-0.0929175454953229,-0.0149774923555091,0.0377153978547442
1630597338317383,623425.4081594532,4848820.655454104,153.81583196502493,2.030004702335145,-0.0437144207145779,0.0526787260232562,-0.0217019716777306,-0.0243062766109849,0.7922371317004138,-0.0800891444814373,-0.0089391016739364,0.0341963372802691
1630597338420899,623425.6202941778,4848820.651408945,153.8205508953548,2.0810656018124347,-0.0423142526892092,0.038640745118359,-0.0237889899787098,-0.0221605594064513,0.7995269964480137,-0.0645630971778486,0.0178640918646948,0.0126954836616176
1630597338524536,623425.838481287,4848820.651642957,153.8238323521317,2.138635273922866,0.0330096363496107,0.026851990997566,-0.0239217431108216,-0.0214913363486158,0.8051845141345596,-0.04552393264306,-0.0141789013622732,-0.005877879410329
1630597338627930,623426.0625907617,4848820.654986826,153.82623546555072,2.204362840474942,0.0452778516612944,0.0161962130733663,-0.0224855938838565,-0.0209369221064901,0.808855267911491,-0.0298526573946327,-0.0123574834567824,-0.0179686701931075
1630597338731690,623426.2946817135,4848820.659192445,153.82765736681466,2.274243748187088,0.0110799156566288,0.0123741168439406,-0.0205990211046069,-0.0208094063545092,0.8111098170810173,-0.0166261041677712,-0.010413152541355,-0.0100557825159389
1630597338835327,623426.534735069,4848820.661584463,153.82932190670388,2.3608084044851463,0.0034716560974757,0.0206563110730673,-0.0199323648362976,-0.0205272027115932,0.8125438714561151,-0.0113279301573471,0.0043435868401889,0.0041088737235106
1630597338938965,623426.783387041,4848820.660937391,153.83177754660755,2.444053667831706,0.008458376501542,0.0239438776078952,-0.0204690994651847,-0.0193744131494454,0.813139815534231,-0.0004927949903029,-0.0076771783606591,0.0198189336728079
1630597339042725,623427.0404470153,4848820.659182907,153.83422371289933,2.514496304607301,0.0056623708231208,0.023387271326521,-0.0216109494057513,-0.018659826243339,0.8132843410062515,-0.0015046253099085,0.0023421737717605,0.016034109425714
1630597339146607,623427.3051318077,4848820.660425524,153.83675727315713,2.582826582056702,0.0034610750158687,0.0251594056727567,-0.0216318527835537,-0.0181686940695417,0.8134270852232053,0.0025045551887754,-0.0106296352294102,-0.0104185902066601
1630597339250366,623427.5768736057,4848820.664391998,153.83918055259525,2.654669576839529,0.0252244598356151,0.0218727818733524,-0.0201605610272576,-0.0178461072021588,0.8130639502194484,0.0084872807345756,-0.006138958987315,-0.0017618700919725
1630597339354248,623427.8562408943,4848820.667653306,153.8410487793812,2.7269754465016014,0.0536747859149683,0.0115571439106043,-0.0196608104120648,-0.0175425584808912,0.8123997460019243,0.0054228069162909,-0.0020469012438022,-0.0093552421647274
1630597339458130,623428.1431969252,4848820.671348781,153.8422223310157,2.8013767422807576,0.0508637833129376,0.0130127624853046,-0.0187027443429235,-0.0170925610352117,0.8114857411387575,0.0065441560556189,-0.0160529521377748,0.009559374950349
1630597339562012,623428.4372341259,4848820.674914863,153.84431240262634,2.862538920676214,0.0300271555788471,0.0257865925134377,-0.0183901721158834,-0.0163519170727654,0.8101263630837308,0.0173300537251814,-0.0106132827093876,-0.0024729551167277
1630597339665772,623428.7375692028,4848820.680637104,153.84685226463762,2.927557997257697,0.0321279602573985,0.0244106833568944,-0.0170194347816606,-0.0153627470734739,0.808400161910751,0.0152847505327831,-0.0170270411455857,-0.0154243787607529
1630597339769653,623429.0441759147,4848820.686318667,153.84903273569924,2.976762902976256,0.0650858568808025,0.0159725362045712,-0.0164084376284469,-0.0154426443280317,0.8067198266953397,0.0138881036690261,0.0042759368226603,-0.0214243797553669
1630597339873413,623429.3562826616,4848820.691074492,153.85046581112755,3.038400592382465,0.0704645383969774,0.0093696774366411,-0.0165627376784786,-0.0163597336626404,0.8044833502811592,0.0271539041800024,0.001708569427261,-0.0392655176975917
1630597339977173,623429.6755515052,4848820.694971753,153.85165967336818,3.11630008495367,0.029389286038492,0.0115154962716221,-0.0171537553356612,-0.0165757028890353,0.8013832544801839,0.0324420048199042,0.0194207152905211,0.0437127951249758
1630597340080811,623430.0011801044,4848820.702375902,153.85343137933162,3.166123369096279,0.0844620709660208,0.0259140347354837,-0.0175280169983448,-0.015896729716633,0.7978273091310958,0.0411258085696233,-0.0138811396917154,-0.013096643818141
1630597340184570,623430.3325401756,4848820.717583313,153.8563070225169,3.218146324125659,0.1881191333174262,0.0276849253053842,-0.015015032795645,-0.0159858857287938,0.7931494989077567,0.0506835713076181,-0.0287054140502585,0.0015582227145901
1630597340288086,623430.6689835446,4848820.739123032,153.8586658988914,3.276273523685567,0.2369725298935166,0.0142285712231424,-0.0099642132246234,-0.0162313044594917,0.7879340546162332,0.0460384154130891,-0.0191021303731466,-0.0426101777482974
1630597340391846,623431.011824345,4848820.762059142,153.86041856069767,3.330821116783608,0.1690379040488265,0.0169077309440973,-0.0053889431038777,-0.0159695530672647,0.7829101396953206,0.0463251926617653,-0.0115483267820931,-0.0092317083215626
1630597340495484,623431.3600410691,4848820.782939325,153.86157905369345,3.3878790007262847,0.1792867951853001,0.0130673714305626,-0.0025846553741072,-0.0163130543053809,0.7785641667916514,0.0420206472543795,-0.0407139800610104,-0.0413672969964632
1630597340598999,623431.713758141,4848820.80174422,153.8642842654076,3.44083402432299,0.2008112761222599,0.0349363307579751,-0.0013364196592007,-0.0155690047193433,0.7742668947672973,0.0446699042718375,-0.0118585571894052,0.0154812926210921
1630597340702637,623432.0723672941,4848820.820021192,153.86812722848546,3.475149811433609,0.2005607802092498,0.03370127392302,-0.0014039595575373,-0.0152463585597799,0.7703076986985304,0.0361272149322498,0.0281636882361878,0.0054930737019992
1630597340806152,623432.4329445331,4848820.841017292,153.87177126875855,3.490671975465009,0.1560301860053542,0.0346165772647583,-0.0003794353844574,-0.0171067679793912,0.7667850597809961,0.029790840688551,-0.0159861093294403,-0.0194245387664414
1630597340909912,623432.7963580773,4848820.865712686,153.8763679403542,3.5082323655646883,0.2643008643309582,0.043495201167767,0.0021032292085293,-0.0195735094029897,0.7640853477064106,0.0204830198271457,-0.0029531963394832,-0.0866492612848607
1630597341013428,623433.1613224027,4848820.894414735,153.88100204849414,3.523905389863242,0.3037948834666609,0.0368942238405187,0.0058071067359607,-0.0222777381121691,0.7620902942651657,0.0150805037659849,0.0089387356894097,-0.0289519947322175
1630597341117188,623433.5302882789,4848820.922405006,153.88450691080166,3.570368687813201,0.2334371392042429,0.0347237485030352,0.0085196574057183,-0.0252954553830591,0.7607796554206463,0.0151057442968147,0.0196458679886955,-0.006348502977294
1630597341220947,623433.9037808712,4848820.945297088,153.8875015589208,3.613634639765479,0.1730826081074611,0.0222168533224416,0.008357653011238,-0.0274600344850195,0.7594338853696393,0.0162230256960776,-0.009446676742338,-0.0004073505420629
1630597341324585,623434.2816133007,4848820.966485417,153.8901548859972,3.665044967781494,0.2255457852426502,0.0343606899476999,0.0075719446042457,-0.0296960773060693,0.7584542187611626,0.0080034029697867,0.0289111065641927,-0.0085225951782101
1630597341428467,623434.6651580499,4848820.987990762,153.89465254702273,3.713343560872724,0.2636830665786176,0.0570541871969239,0.0059375720707304,-0.0303399835312432,0.7574690834531225,0.0104144279505538,0.0205853757315342,-0.0144534581969737
1630597341532227,623435.0521604605,4848821.014703196,153.9027518869393,3.746794417282588,0.2654261639625615,0.0966812811758482,0.0074895694495961,-0.0299681411146195,0.7564672677136683,0.0094260961046586,-0.0142865451015896,-0.011684739903952
1630597341636109,623435.4423186838,4848821.0450513065,153.9135228414955,3.771919935857859,0.2389732812968593,0.1075318625729719,0.0098944528421913,-0.0293131028040325,0.7554025793519283,0.0065444695591075,-0.0151386131970978,-0.0119861216318619
1630597341739868,623435.8350692644,4848821.073732655,153.92419409463227,3.796840353267043,0.2691064917997735,0.099248827046451,0.0108151048181065,-0.0293682580357638,0.7540946972181154,0.0106110717779538,0.0080051822757732,0.0126143456215919
1630597341843628,623436.2302400019,4848821.098222043,153.93351679962166,3.81429173673592,0.2639482227122497,0.0793902154503127,0.01006661956369,-0.0300631425600988,0.7525138833224232,0.0138379148461132,0.0386692252444273,-0.0173739292223462
1630597341947510,623436.6282517858,4848821.1213980885,153.94129206214535,3.835396837266905,0.2496327648555003,0.0701866911209086,0.0078818630284441,-0.0319344327731154,0.7509516329408756,0.0160296756258347,0.0210570633268286,-0.0166409914568942
1630597342051148,623437.0277430995,4848821.147589448,153.94868365860086,3.860987266504123,0.2028871446123035,0.0734886278548126,0.0072565165602455,-0.0343046464168097,0.7487068932857315,0.0310168087762691,-0.0219149507222376,0.0091469713638198
1630597342154785,623437.4296089791,4848821.176552561,153.957176746777,3.881091185017859,0.3193228472293895,0.0910134705701318,0.0068778570981881,-0.0374511405677725,0.7450674247032782,0.0307731787213011,0.0285883688698539,-0.0320669867342325
1630597342258545,623437.8347938402,4848821.210524298,153.96791781017282,3.910410827471981,0.3802730810470359,0.1126316294320757,0.0077429648603178,-0.0394410063525501,0.740944780140555,0.0408210714098815,0.0142487332996495,-0.0172856601046193
1630597342362061,623438.242234114,4848821.247212452,153.9798740303529,3.949107905442261,0.343153175017129,0.1146921138048837,0.0084517468115623,-0.0406318385711808,0.7364961101541115,0.045353686140756,0.0015542150715212,-0.0062063591442461
1630597342465820,623438.6542958124,4848821.282784836,153.99136952203975,3.993000172463765,0.2990661324413854,0.1101514645104138,0.0077139481622713,-0.0410842009697431,0.7315606702001155,0.0440847132387858,0.0131996454347489,0.0128064254162902
1630597342569458,623439.0695210204,4848821.318835243,154.0022315954425,4.0194471820395705,0.4012817920799507,0.1022061543609316,0.0063241010227661,-0.040794019771502,0.7273453728512708,0.0333944962756035,-0.0007746997265164,0.0118360181051242
1630597342673096,623439.4876998815,4848821.359367925,154.01328840279388,4.057844328563552,0.4432259671067675,0.1130440088476865,0.0059838653822811,-0.039961221256602,0.7236705168111687,0.033184439942492,-0.0369330866741774,0.0212926409039708
1630597342776489,623439.9103119636,4848821.403604488,154.02536027932277,4.151843085270206,0.3822920928297935,0.1128477406245668,0.0066074196461526,-0.0354870561999181,0.7199983341491658,0.0360260146197899,0.0147717922104849,-0.030061883332059
1630597342880127,623440.338127251,4848821.453126174,154.03722833200035,4.137287581127873,0.5013351754529238,0.1244143979465026,0.0089767752560433,-0.0266190086460276,0.7161389739576193,0.0428939815030601,-0.1025530163266582,0.0217469535237295
1630597342983765,623440.7593456013,4848821.505320688,154.05207496580508,3.995418904254531,0.5155218877218994,0.1590857177062335,0.0119243958118442,-0.0230713438227517,0.7122030373726793,0.0357776267946925,0.0225443917631017,-0.0184546923150642
1630597343087525,623441.1706039384,4848821.553303462,154.06909405124748,3.909335672753783,0.4518704221450504,0.1600740481753869,0.0126449558785804,-0.0293253307857163,0.7086303481297723,0.0359809277186426,0.0784334411689024,-0.0925796564899117
1630597343191162,623441.5785907084,4848821.5975245545,154.08421827548534,3.932060006072522,0.3552814951824641,0.1274981755180753,0.0120947400092604,-0.0370802072689919,0.7046762388745894,0.0392658478206473,-0.0127649376011001,0.0439038947211111
1630597343294922,623441.9880971974,4848821.642860653,154.0955495316181,3.937469602456488,0.4717646904745602,0.0877919885363971,0.0109505362762522,-0.0404751149836853,0.7007652180910067,0.035711228222314,0.020651844556106,-0.0221415194221946
